server_seq,command_code,request_bytes,response_bytes,response_code,internal_ns
1610,0x00000151,41,29,0x00000000,4114
1611,0x00000147,1296,122,0x00000000,103655
1612,0x0000017e,20,62,0x00000000,1004
1613,0x0000017e,20,62,0x00000000,1073
1614,0x0000017e,20,62,0x00000000,2762
1615,0x0000017e,20,62,0x00000000,2663
1616,0x0000017e,20,62,0x00000000,1193
1617,0x0000017e,20,62,0x00000000,844
1618,0x0000017e,20,62,0x00000000,864
1619,0x0000017e,20,62,0x00000000,944
1620,0x0000017e,20,62,0x00000000,1063
1621,0x0000017e,20,62,0x00000000,845
1622,0x0000017e,20,62,0x00000000,805
1623,0x0000017e,20,62,0x00000000,964
1624,0x0000017e,20,62,0x00000000,1153
1625,0x0000017e,20,62,0x00000000,1938
1626,0x0000017e,20,62,0x00000000,954
1627,0x0000017e,20,62,0x00000000,884
1628,0x0000017b,12,44,0x00000000,4661
1629,0x00000158,105,3479,0x00000000,231167
1630,0x00000165,14,10,0x00000000,2235
1631,0x00000165,14,10,0x00000000,1689
1632,0x00000145,12,10,0x00000000,85636772
1633,0x00000144,12,10,0x00000100,2186
1634,0x00000143,11,10,0x00000000,7333
1635,0x0000017a,22,83,0x00000000,1073
1636,0x0000017a,22,27,0x00000000,1898
1637,0x00000131,89,1392,0x00000000,28132
1638,0x00000131,88,2127,0x00000000,24087
1639,0x0000017b,12,44,0x00000000,6071
1640,0x00000168,84,1170,0x00000000,64304
1641,0x00000176,59,48,0x00000000,5982
1642,0x00000151,41,29,0x00000000,7562
1643,0x00000147,1296,122,0x00000000,103316
1644,0x0000017e,20,62,0x00000000,2028
1645,0x0000017e,20,62,0x00000000,1839
1646,0x0000017e,20,62,0x00000000,1213
1647,0x0000017e,20,62,0x00000000,3001
1648,0x0000017e,20,62,0x00000000,1530
1649,0x0000017e,20,62,0x00000000,1033
1650,0x0000017e,20,62,0x00000000,1510
1651,0x0000017e,20,62,0x00000000,1967
1652,0x0000017e,20,62,0x00000000,2832
1653,0x0000017e,20,62,0x00000000,1192
1654,0x0000017e,20,62,0x00000000,2286
1655,0x0000017e,20,62,0x00000000,1511
1656,0x0000017e,20,62,0x00000000,1202
1657,0x0000017e,20,62,0x00000000,2653
1658,0x0000017e,20,62,0x00000000,1799
1659,0x0000017e,20,62,0x00000000,1997
1660,0x0000017b,12,44,0x00000000,6340
1661,0x00000158,105,3479,0x00000000,265719
1662,0x00000165,14,10,0x00000000,4223
1663,0x00000165,14,10,0x00000000,2246
1664,0x00000145,12,10,0x00000000,80765503
1665,0x00000144,12,10,0x00000100,1322
1666,0x00000143,11,10,0x00000000,5525
1667,0x0000017a,22,83,0x00000000,1690
1668,0x0000017a,22,27,0x00000000,656
1669,0x00000131,89,1392,0x00000000,26323
1670,0x00000131,88,2127,0x00000000,28460
1671,0x0000017b,12,44,0x00000000,3150
1672,0x00000168,84,1170,0x00000000,62365
1673,0x00000176,59,48,0x00000000,4153
1674,0x00000151,41,29,0x00000000,4184
1675,0x00000147,1296,122,0x00000000,92843
1676,0x0000017e,20,62,0x00000000,964
1677,0x0000017e,20,62,0x00000000,904
1678,0x0000017e,20,62,0x00000000,865
1679,0x0000017e,20,62,0x00000000,854
1680,0x0000017e,20,62,0x00000000,994
1681,0x0000017e,20,62,0x00000000,1322
1682,0x0000017e,20,62,0x00000000,874
1683,0x0000017e,20,62,0x00000000,1461
1684,0x0000017e,20,62,0x00000000,974
1685,0x0000017e,20,62,0x00000000,835
1686,0x0000017e,20,62,0x00000000,954
1687,0x0000017e,20,62,0x00000000,865
1688,0x0000017e,20,62,0x00000000,924
1689,0x0000017e,20,62,0x00000000,815
1690,0x0000017e,20,62,0x00000000,874
1691,0x0000017e,20,62,0x00000000,2395
1692,0x0000017b,12,44,0x00000000,5475
1693,0x00000158,105,3479,0x00000000,273420
1694,0x00000165,14,10,0x00000000,2027
1695,0x00000165,14,10,0x00000000,4114
1696,0x00000145,12,10,0x00000000,88407542
1697,0x00000144,12,10,0x00000100,1391
1698,0x00000143,11,10,0x00000000,5574
1699,0x0000017a,22,83,0x00000000,705
1700,0x0000017a,22,27,0x00000000,765
1701,0x00000131,89,1392,0x00000000,29042
1702,0x00000131,88,2127,0x00000000,24790
1703,0x0000017b,12,44,0x00000000,2921
1704,0x00000168,84,1170,0x00000000,61711
1705,0x00000176,59,48,0x00000000,4988
1706,0x00000151,41,29,0x00000000,3806
1707,0x00000147,1296,122,0x00000000,95076
1708,0x0000017e,20,62,0x00000000,943
1709,0x0000017e,20,62,0x00000000,1073
1710,0x0000017e,20,62,0x00000000,1093
1711,0x0000017e,20,62,0x00000000,1152
1712,0x0000017e,20,62,0x00000000,914
1713,0x0000017e,20,62,0x00000000,795
1714,0x0000017e,20,62,0x00000000,845
1715,0x0000017e,20,62,0x00000000,845
1716,0x0000017e,20,62,0x00000000,825
1717,0x0000017e,20,62,0x00000000,864
1718,0x0000017e,20,62,0x00000000,894
1719,0x0000017e,20,62,0x00000000,855
1720,0x0000017e,20,62,0x00000000,2494
1721,0x0000017e,20,62,0x00000000,1212
1722,0x0000017e,20,62,0x00000000,865
1723,0x0000017e,20,62,0x00000000,835
1724,0x0000017b,12,44,0x00000000,5435
1725,0x00000158,105,3479,0x00000000,710691
1726,0x00000165,14,10,0x00000000,1669
1727,0x00000165,14,10,0x00000000,1679
1728,0x00000145,12,10,0x00000000,76583345
1729,0x00000144,12,10,0x00000100,29887
1730,0x00000143,11,10,0x00000000,6767
1731,0x0000017a,22,83,0x00000000,745
1732,0x0000017a,22,27,0x00000000,1133
1733,0x00000131,89,1392,0x00000000,26171
1734,0x00000131,88,2127,0x00000000,28814
1735,0x0000017b,12,44,0x00000000,3428
1736,0x00000168,84,1170,0x00000000,68249
1737,0x00000176,59,48,0x00000000,4441
1738,0x00000151,41,29,0x00000000,4114
1739,0x00000147,1296,122,0x00000000,93506
1740,0x0000017e,20,62,0x00000000,914
1741,0x0000017e,20,62,0x00000000,815
1742,0x0000017e,20,62,0x00000000,845
1743,0x0000017e,20,62,0x00000000,835
1744,0x0000017e,20,62,0x00000000,855
1745,0x0000017e,20,62,0x00000000,854
1746,0x0000017e,20,62,0x00000000,845
1747,0x0000017e,20,62,0x00000000,825
1748,0x0000017e,20,62,0x00000000,825
1749,0x0000017e,20,62,0x00000000,864
1750,0x0000017e,20,62,0x00000000,834
1751,0x0000017e,20,62,0x00000000,855
1752,0x0000017e,20,62,0x00000000,835
1753,0x0000017e,20,62,0x00000000,924
1754,0x0000017e,20,62,0x00000000,2017
1755,0x0000017e,20,62,0x00000000,2216
1756,0x0000017b,12,44,0x00000000,5365
1757,0x00000158,105,3479,0x00000000,263250
1758,0x00000165,14,10,0x00000000,2295
1759,0x00000165,14,10,0x00000000,1600
1760,0x00000145,12,10,0x00000000,76399373
1761,0x00000144,12,10,0x00000100,1262
1762,0x00000143,11,10,0x00000000,7720
1763,0x0000017a,22,83,0x00000000,1342
1764,0x0000017a,22,27,0x00000000,745
1765,0x00000131,89,1392,0x00000000,26191
1766,0x00000131,88,2127,0x00000000,23032
1767,0x0000017b,12,44,0x00000000,2772
1768,0x00000168,84,1170,0x00000000,61771
1769,0x00000176,59,48,0x00000000,3826
1770,0x00000151,41,29,0x00000000,3150
1771,0x00000147,1296,122,0x00000000,86332
1772,0x0000017e,20,62,0x00000000,1023
1773,0x0000017e,20,62,0x00000000,924
1774,0x0000017e,20,62,0x00000000,825
1775,0x0000017e,20,62,0x00000000,844
1776,0x0000017e,20,62,0x00000000,2245
1777,0x0000017e,20,62,0x00000000,1302
1778,0x0000017e,20,62,0x00000000,814
1779,0x0000017e,20,62,0x00000000,904
1780,0x0000017e,20,62,0x00000000,824
1781,0x0000017e,20,62,0x00000000,834
1782,0x0000017e,20,62,0x00000000,845
1783,0x0000017e,20,62,0x00000000,844
1784,0x0000017e,20,62,0x00000000,825
1785,0x0000017e,20,62,0x00000000,844
1786,0x0000017e,20,62,0x00000000,1083
1787,0x0000017e,20,62,0x00000000,895
1788,0x0000017b,12,44,0x00000000,4988
1789,0x00000158,105,3479,0x00000000,724223
1790,0x00000165,14,10,0x00000000,1699
1791,0x00000165,14,10,0x00000000,1580
1792,0x00000145,12,10,0x00000000,81142316
1793,0x00000144,12,10,0x00000100,2763
1794,0x00000143,11,10,0x00000000,7104
1795,0x0000017a,22,83,0x00000000,656
1796,0x0000017a,22,27,0x00000000,665
1797,0x00000131,89,1392,0x00000000,25257
1798,0x00000131,88,2127,0x00000000,24402
1799,0x0000017b,12,44,0x00000000,4064
1800,0x00000168,84,1170,0x00000000,61195
1801,0x00000176,59,48,0x00000000,3954
1802,0x00000151,41,29,0x00000000,3527
1803,0x00000147,1296,122,0x00000000,92652
1804,0x0000017e,20,62,0x00000000,1013
1805,0x0000017e,20,62,0x00000000,875
1806,0x0000017e,20,62,0x00000000,815
1807,0x0000017e,20,62,0x00000000,835
1808,0x0000017e,20,62,0x00000000,825
1809,0x0000017e,20,62,0x00000000,805
1810,0x0000017e,20,62,0x00000000,845
1811,0x0000017e,20,62,0x00000000,834
1812,0x0000017e,20,62,0x00000000,1162
1813,0x0000017e,20,62,0x00000000,835
1814,0x0000017e,20,62,0x00000000,1024
1815,0x0000017e,20,62,0x00000000,854
1816,0x0000017e,20,62,0x00000000,825
1817,0x0000017e,20,62,0x00000000,835
1818,0x0000017e,20,62,0x00000000,845
1819,0x0000017e,20,62,0x00000000,854
1820,0x0000017b,12,44,0x00000000,4730
1821,0x00000158,105,3479,0x00000000,290693
1822,0x00000165,14,10,0x00000000,1699
1823,0x00000165,14,10,0x00000000,1590
1824,0x00000145,12,10,0x00000000,78545376
1825,0x00000144,12,10,0x00000100,1291
1826,0x00000143,11,10,0x00000000,5713
1827,0x0000017a,22,83,0x00000000,825
1828,0x0000017a,22,27,0x00000000,656
1829,0x00000131,89,1392,0x00000000,26002
1830,0x00000131,88,2127,0x00000000,23339
1831,0x0000017b,12,44,0x00000000,2435
1832,0x00000168,84,1170,0x00000000,60460
1833,0x00000176,59,48,0x00000000,4551
1834,0x00000151,41,29,0x00000000,3159
1835,0x00000147,1296,122,0x00000000,108887
1836,0x0000017e,20,62,0x00000000,944
1837,0x0000017e,20,62,0x00000000,855
1838,0x0000017e,20,62,0x00000000,1043
1839,0x0000017e,20,62,0x00000000,924
1840,0x0000017e,20,62,0x00000000,845
1841,0x0000017e,20,62,0x00000000,805
1842,0x0000017e,20,62,0x00000000,825
1843,0x0000017e,20,62,0x00000000,2414
1844,0x0000017e,20,62,0x00000000,1093
1845,0x0000017e,20,62,0x00000000,904
1846,0x0000017e,20,62,0x00000000,854
1847,0x0000017e,20,62,0x00000000,835
1848,0x0000017e,20,62,0x00000000,845
1849,0x0000017e,20,62,0x00000000,854
1850,0x0000017e,20,62,0x00000000,994
1851,0x0000017e,20,62,0x00000000,924
1852,0x0000017b,12,44,0x00000000,5464
1853,0x00000158,105,3479,0x00000000,231784
1854,0x00000165,14,10,0x00000000,1739
1855,0x00000165,14,10,0x00000000,1898
1856,0x00000145,12,10,0x00000000,74898008
1857,0x00000144,12,10,0x00000100,993
1858,0x00000143,11,10,0x00000000,5038
1859,0x0000017a,22,83,0x00000000,696
1860,0x0000017a,22,27,0x00000000,646
1861,0x00000131,89,1392,0x00000000,25197
1862,0x00000131,88,2127,0x00000000,22743
1863,0x0000017b,12,44,0x00000000,2573
1864,0x00000168,84,1170,0x00000000,101962
1865,0x00000176,59,48,0x00000000,3428
1866,0x00000151,41,29,0x00000000,3408
1867,0x00000147,1296,122,0x00000000,87456
1868,0x0000017e,20,62,0x00000000,964
1869,0x0000017e,20,62,0x00000000,1113
1870,0x0000017e,20,62,0x00000000,835
1871,0x0000017e,20,62,0x00000000,854
1872,0x0000017e,20,62,0x00000000,864
1873,0x0000017e,20,62,0x00000000,864
1874,0x0000017e,20,62,0x00000000,864
1875,0x0000017e,20,62,0x00000000,874
1876,0x0000017e,20,62,0x00000000,825
1877,0x0000017e,20,62,0x00000000,864
1878,0x0000017e,20,62,0x00000000,824
1879,0x0000017e,20,62,0x00000000,815
1880,0x0000017e,20,62,0x00000000,1083
1881,0x0000017e,20,62,0x00000000,885
1882,0x0000017e,20,62,0x00000000,865
1883,0x0000017e,20,62,0x00000000,815
1884,0x0000017b,12,44,0x00000000,4154
1885,0x00000158,105,3479,0x00000000,375813
1886,0x00000165,14,10,0x00000000,2166
1887,0x00000165,14,10,0x00000000,4173
1888,0x00000145,12,10,0x00000000,74115540
1889,0x00000144,12,10,0x00000100,1252
1890,0x00000143,11,10,0x00000000,4799
1891,0x0000017a,22,83,0x00000000,695
1892,0x0000017a,22,27,0x00000000,666
1893,0x00000131,89,1392,0x00000000,24054
1894,0x00000131,88,2127,0x00000000,27780
1895,0x0000017b,12,44,0x00000000,3448
1896,0x00000168,84,1170,0x00000000,60847
1897,0x00000176,59,48,0x00000000,3984
1898,0x00000151,41,29,0x00000000,3418
1899,0x00000147,1296,122,0x00000000,99071
1900,0x0000017e,20,62,0x00000000,874
1901,0x0000017e,20,62,0x00000000,815
1902,0x0000017e,20,62,0x00000000,825
1903,0x0000017e,20,62,0x00000000,844
1904,0x0000017e,20,62,0x00000000,805
1905,0x0000017e,20,62,0x00000000,814
1906,0x0000017e,20,62,0x00000000,905
1907,0x0000017e,20,62,0x00000000,865
1908,0x0000017e,20,62,0x00000000,854
1909,0x0000017e,20,62,0x00000000,874
1910,0x0000017e,20,62,0x00000000,874
1911,0x0000017e,20,62,0x00000000,824
1912,0x0000017e,20,62,0x00000000,1172
1913,0x0000017e,20,62,0x00000000,854
1914,0x0000017e,20,62,0x00000000,865
1915,0x0000017e,20,62,0x00000000,795
1916,0x0000017b,12,44,0x00000000,4302
1917,0x00000158,105,3479,0x00000000,308190
1918,0x00000165,14,10,0x00000000,1719
1919,0x00000165,14,10,0x00000000,1779
1920,0x00000145,12,10,0x00000000,75209506
1921,0x00000144,12,10,0x00000100,1212
1922,0x00000143,11,10,0x00000000,4471
1923,0x0000017a,22,83,0x00000000,1034
1924,0x0000017a,22,27,0x00000000,666
1925,0x00000131,89,1392,0x00000000,23697
1926,0x00000131,88,2127,0x00000000,37339
1927,0x0000017b,12,44,0x00000000,2623
1928,0x00000168,84,1170,0x00000000,59456
1929,0x00000176,59,48,0x00000000,3537
1930,0x00000151,41,29,0x00000000,3189
1931,0x00000147,1296,122,0x00000000,86919
1932,0x0000017e,20,62,0x00000000,1133
1933,0x0000017e,20,62,0x00000000,835
1934,0x0000017e,20,62,0x00000000,825
1935,0x0000017e,20,62,0x00000000,815
1936,0x0000017e,20,62,0x00000000,845
1937,0x0000017e,20,62,0x00000000,824
1938,0x0000017e,20,62,0x00000000,844
1939,0x0000017e,20,62,0x00000000,854
1940,0x0000017e,20,62,0x00000000,805
1941,0x0000017e,20,62,0x00000000,934
1942,0x0000017e,20,62,0x00000000,2613
1943,0x0000017e,20,62,0x00000000,1013
1944,0x0000017e,20,62,0x00000000,864
1945,0x0000017e,20,62,0x00000000,904
1946,0x0000017e,20,62,0x00000000,2623
1947,0x0000017e,20,62,0x00000000,1679
1948,0x0000017b,12,44,0x00000000,5028
1949,0x00000158,105,3479,0x00000000,226895
1950,0x00000165,14,10,0x00000000,1868
1951,0x00000165,14,10,0x00000000,1600
1952,0x00000145,12,10,0x00000000,72141934
1953,0x00000144,12,10,0x00000100,1441
1954,0x00000143,11,10,0x00000000,5773
1955,0x0000017a,22,83,0x00000000,795
1956,0x0000017a,22,27,0x00000000,656
1957,0x00000131,89,1392,0x00000000,25068
1958,0x00000131,88,2127,0x00000000,22624
1959,0x0000017b,12,44,0x00000000,2444
1960,0x00000168,84,1170,0x00000000,58601
1961,0x00000176,59,48,0x00000000,3537
1962,0x00000151,41,29,0x00000000,3299
1963,0x00000147,1296,122,0x00000000,88091
1964,0x0000017e,20,62,0x00000000,1083
1965,0x0000017e,20,62,0x00000000,864
1966,0x0000017e,20,62,0x00000000,845
1967,0x0000017e,20,62,0x00000000,855
1968,0x0000017e,20,62,0x00000000,834
1969,0x0000017e,20,62,0x00000000,874
1970,0x0000017e,20,62,0x00000000,834
1971,0x0000017e,20,62,0x00000000,1023
1972,0x0000017e,20,62,0x00000000,1152
1973,0x0000017e,20,62,0x00000000,974
1974,0x0000017e,20,62,0x00000000,844
1975,0x0000017e,20,62,0x00000000,864
1976,0x0000017e,20,62,0x00000000,874
1977,0x0000017e,20,62,0x00000000,854
1978,0x0000017e,20,62,0x00000000,864
1979,0x0000017e,20,62,0x00000000,845
1980,0x0000017b,12,44,0x00000000,3915
1981,0x00000158,105,3479,0x00000000,257468
1982,0x00000165,14,10,0x00000000,1719
1983,0x00000165,14,10,0x00000000,1590
1984,0x00000145,12,10,0x00000000,77195377
1985,0x00000144,12,10,0x00000100,994
1986,0x00000143,11,10,0x00000000,4401
1987,0x0000017a,22,83,0x00000000,675
1988,0x0000017a,22,27,0x00000000,2086
1989,0x00000131,89,1392,0x00000000,24798
1990,0x00000131,88,2127,0x00000000,22760
1991,0x0000017b,12,44,0x00000000,2434
1992,0x00000168,84,1170,0x00000000,64088
1993,0x00000176,59,48,0x00000000,4441
1994,0x00000151,41,29,0x00000000,3597
1995,0x00000147,1296,122,0x00000000,92830
1996,0x0000017e,20,62,0x00000000,954
1997,0x0000017e,20,62,0x00000000,844
1998,0x0000017e,20,62,0x00000000,845
1999,0x0000017e,20,62,0x00000000,1043
2000,0x0000017e,20,62,0x00000000,2275
2001,0x0000017e,20,62,0x00000000,1082
2002,0x0000017e,20,62,0x00000000,854
2003,0x0000017e,20,62,0x00000000,855
2004,0x0000017e,20,62,0x00000000,1202
2005,0x0000017e,20,62,0x00000000,864
2006,0x0000017e,20,62,0x00000000,835
2007,0x0000017e,20,62,0x00000000,855
2008,0x0000017e,20,62,0x00000000,854
2009,0x0000017e,20,62,0x00000000,864
2010,0x0000017e,20,62,0x00000000,845
2011,0x0000017e,20,62,0x00000000,824
2012,0x0000017b,12,44,0x00000000,4401
2013,0x00000158,105,3479,0x00000000,324120
2014,0x00000165,14,10,0x00000000,1719
2015,0x00000165,14,10,0x00000000,1600
2016,0x00000145,12,10,0x00000000,71140551
2017,0x00000144,12,10,0x00000100,1579
2018,0x00000143,11,10,0x00000000,4779
2019,0x0000017a,22,83,0x00000000,835
2020,0x0000017a,22,27,0x00000000,705
2021,0x00000131,89,1392,0x00000000,25751
2022,0x00000131,88,2127,0x00000000,25860
2023,0x0000017b,12,44,0x00000000,3447
2024,0x00000168,84,1170,0x00000000,60076
2025,0x00000176,59,48,0x00000000,3815
2026,0x00000151,41,29,0x00000000,3606
2027,0x00000147,1296,122,0x00000000,90535
2028,0x0000017e,20,62,0x00000000,1024
2029,0x0000017e,20,62,0x00000000,854
2030,0x0000017e,20,62,0x00000000,845
2031,0x0000017e,20,62,0x00000000,854
2032,0x0000017e,20,62,0x00000000,864
2033,0x0000017e,20,62,0x00000000,2602
2034,0x0000017e,20,62,0x00000000,1351
2035,0x0000017e,20,62,0x00000000,1759
2036,0x0000017e,20,62,0x00000000,1461
2037,0x0000017e,20,62,0x00000000,963
2038,0x0000017e,20,62,0x00000000,964
2039,0x0000017e,20,62,0x00000000,815
2040,0x0000017e,20,62,0x00000000,835
2041,0x0000017e,20,62,0x00000000,844
2042,0x0000017e,20,62,0x00000000,1341
2043,0x0000017e,20,62,0x00000000,1878
2044,0x0000017b,12,44,0x00000000,6438
2045,0x00000158,105,3479,0x00000000,410264
2046,0x00000165,14,10,0x00000000,2802
2047,0x00000165,14,10,0x00000000,3686
2048,0x00000145,12,10,0x00000000,79205128
2049,0x00000144,12,10,0x00000100,1321
2050,0x00000143,11,10,0x00000000,5405
2051,0x0000017a,22,83,0x00000000,973
2052,0x0000017a,22,27,0x00000000,676
2053,0x00000131,89,1392,0x00000000,39650
2054,0x00000131,88,2127,0x00000000,22979
2055,0x0000017b,12,44,0x00000000,2633
2056,0x00000168,84,1170,0x00000000,59986
2057,0x00000176,59,48,0x00000000,3527
2058,0x00000151,41,29,0x00000000,3467
2059,0x00000147,1296,122,0x00000000,92632
2060,0x0000017e,20,62,0x00000000,1261
2061,0x0000017e,20,62,0x00000000,1083
2062,0x0000017e,20,62,0x00000000,844
2063,0x0000017e,20,62,0x00000000,845
2064,0x0000017e,20,62,0x00000000,845
2065,0x0000017e,20,62,0x00000000,854
2066,0x0000017e,20,62,0x00000000,854
2067,0x0000017e,20,62,0x00000000,845
2068,0x0000017e,20,62,0x00000000,795
2069,0x0000017e,20,62,0x00000000,864
2070,0x0000017e,20,62,0x00000000,943
2071,0x0000017e,20,62,0x00000000,855
2072,0x0000017e,20,62,0x00000000,844
2073,0x0000017e,20,62,0x00000000,855
2074,0x0000017e,20,62,0x00000000,854
2075,0x0000017e,20,62,0x00000000,854
2076,0x0000017b,12,44,0x00000000,4749
2077,0x00000158,105,3479,0x00000000,571654
2078,0x00000165,14,10,0x00000000,1818
2079,0x00000165,14,10,0x00000000,1749
2080,0x00000145,12,10,0x00000000,70777229
2081,0x00000144,12,10,0x00000100,1143
2082,0x00000143,11,10,0x00000000,4500
2083,0x0000017a,22,83,0x00000000,924
2084,0x0000017a,22,27,0x00000000,656
2085,0x00000131,89,1392,0x00000000,24747
2086,0x00000131,88,2127,0x00000000,24500
2087,0x0000017b,12,44,0x00000000,3288
2088,0x00000168,84,1170,0x00000000,61376
2089,0x00000176,59,48,0x00000000,4143
2090,0x00000151,41,29,0x00000000,3159
2091,0x00000147,1296,122,0x00000000,86939
2092,0x0000017e,20,62,0x00000000,1103
2093,0x0000017e,20,62,0x00000000,845
2094,0x0000017e,20,62,0x00000000,2195
2095,0x0000017e,20,62,0x00000000,1529
2096,0x0000017e,20,62,0x00000000,1212
2097,0x0000017e,20,62,0x00000000,914
2098,0x0000017e,20,62,0x00000000,844
2099,0x0000017e,20,62,0x00000000,914
2100,0x0000017e,20,62,0x00000000,1073
2101,0x0000017e,20,62,0x00000000,854
2102,0x0000017e,20,62,0x00000000,854
2103,0x0000017e,20,62,0x00000000,844
2104,0x0000017e,20,62,0x00000000,874
2105,0x0000017e,20,62,0x00000000,943
2106,0x0000017e,20,62,0x00000000,864
2107,0x0000017e,20,62,0x00000000,845
2108,0x0000017b,12,44,0x00000000,4778
2109,0x00000158,105,3479,0x00000000,344576
2110,0x00000165,14,10,0x00000000,1759
2111,0x00000165,14,10,0x00000000,1897
2112,0x00000145,12,10,0x00000000,76310610
2113,0x00000144,12,10,0x00000100,1083
2114,0x00000143,11,10,0x00000000,5146
2115,0x0000017a,22,83,0x00000000,736
2116,0x0000017a,22,27,0x00000000,705
2117,0x00000131,89,1392,0x00000000,25264
2118,0x00000131,88,2127,0x00000000,22770
2119,0x0000017b,12,44,0x00000000,2633
2120,0x00000168,84,1170,0x00000000,67635
2121,0x00000176,59,48,0x00000000,3944
2122,0x00000151,41,29,0x00000000,3735
2123,0x00000147,1296,122,0x00000000,89333
2124,0x0000017e,20,62,0x00000000,924
2125,0x0000017e,20,62,0x00000000,844
2126,0x0000017e,20,62,0x00000000,904
2127,0x0000017e,20,62,0x00000000,844
2128,0x0000017e,20,62,0x00000000,854
2129,0x0000017e,20,62,0x00000000,855
2130,0x0000017e,20,62,0x00000000,854
2131,0x0000017e,20,62,0x00000000,924
2132,0x0000017e,20,62,0x00000000,864
2133,0x0000017e,20,62,0x00000000,854
2134,0x0000017e,20,62,0x00000000,865
2135,0x0000017e,20,62,0x00000000,2295
2136,0x0000017e,20,62,0x00000000,934
2137,0x0000017e,20,62,0x00000000,1063
2138,0x0000017e,20,62,0x00000000,1302
2139,0x0000017e,20,62,0x00000000,1024
2140,0x0000017b,12,44,0x00000000,4858
2141,0x00000158,105,3479,0x00000000,432786
2142,0x00000165,14,10,0x00000000,2086
2143,0x00000165,14,10,0x00000000,1590
2144,0x00000145,12,10,0x00000000,71538049
2145,0x00000144,12,10,0x00000100,1878
2146,0x00000143,11,10,0x00000000,7660
2147,0x0000017a,22,83,0x00000000,1470
2148,0x0000017a,22,27,0x00000000,655
2149,0x00000131,89,1392,0x00000000,26745
2150,0x00000131,88,2127,0x00000000,28791
2151,0x0000017b,12,44,0x00000000,3695
2152,0x00000168,84,1170,0x00000000,60801
2153,0x00000176,59,48,0x00000000,3517
2154,0x00000151,41,29,0x00000000,3169
2155,0x00000147,1296,122,0x00000000,86492
2156,0x0000017e,20,62,0x00000000,924
2157,0x0000017e,20,62,0x00000000,844
2158,0x0000017e,20,62,0x00000000,854
2159,0x0000017e,20,62,0x00000000,854
2160,0x0000017e,20,62,0x00000000,1023
2161,0x0000017e,20,62,0x00000000,815
2162,0x0000017e,20,62,0x00000000,1033
2163,0x0000017e,20,62,0x00000000,954
2164,0x0000017e,20,62,0x00000000,884
2165,0x0000017e,20,62,0x00000000,874
2166,0x0000017e,20,62,0x00000000,855
2167,0x0000017e,20,62,0x00000000,854
2168,0x0000017e,20,62,0x00000000,865
2169,0x0000017e,20,62,0x00000000,865
2170,0x0000017e,20,62,0x00000000,845
2171,0x0000017e,20,62,0x00000000,854
2172,0x0000017b,12,44,0x00000000,4719
2173,0x00000158,105,3479,0x00000000,399784
2174,0x00000165,14,10,0x00000000,1729
2175,0x00000165,14,10,0x00000000,1600
2176,0x00000145,12,10,0x00000000,82203011
2177,0x00000144,12,10,0x00000100,1122
2178,0x00000143,11,10,0x00000000,4859
2179,0x0000017a,22,83,0x00000000,934
2180,0x0000017a,22,27,0x00000000,616
2181,0x00000131,89,1392,0x00000000,24440
2182,0x00000131,88,2127,0x00000000,30490
2183,0x0000017b,12,44,0x00000000,3487
2184,0x00000168,84,1170,0x00000000,70765
2185,0x00000176,59,48,0x00000000,4222
2186,0x00000151,41,29,0x00000000,3537
2187,0x00000147,1296,122,0x00000000,89929
2188,0x0000017e,20,62,0x00000000,944
2189,0x0000017e,20,62,0x00000000,854
2190,0x0000017e,20,62,0x00000000,844
2191,0x0000017e,20,62,0x00000000,794
2192,0x0000017e,20,62,0x00000000,795
2193,0x0000017e,20,62,0x00000000,844
2194,0x0000017e,20,62,0x00000000,885
2195,0x0000017e,20,62,0x00000000,865
2196,0x0000017e,20,62,0x00000000,845
2197,0x0000017e,20,62,0x00000000,874
2198,0x0000017e,20,62,0x00000000,855
2199,0x0000017e,20,62,0x00000000,854
2200,0x0000017e,20,62,0x00000000,825
2201,0x0000017e,20,62,0x00000000,845
2202,0x0000017e,20,62,0x00000000,904
2203,0x0000017e,20,62,0x00000000,1143
2204,0x0000017b,12,44,0x00000000,6278
2205,0x00000158,105,3479,0x00000000,559504
2206,0x00000165,14,10,0x00000000,2026
2207,0x00000165,14,10,0x00000000,1600
2208,0x00000145,12,10,0x00000000,74081418
2209,0x00000144,12,10,0x00000100,1063
2210,0x00000143,11,10,0x00000000,4421
2211,0x0000017a,22,83,0x00000000,854
2212,0x0000017a,22,27,0x00000000,665
2213,0x00000131,89,1392,0x00000000,24509
2214,0x00000131,88,2127,0x00000000,22790
2215,0x0000017b,12,44,0x00000000,2395
2216,0x00000168,84,1170,0x00000000,59211
2217,0x00000176,59,48,0x00000000,4789
2218,0x00000151,41,29,0x00000000,3984
2219,0x00000147,1296,122,0x00000000,89740
2220,0x0000017e,20,62,0x00000000,923
2221,0x0000017e,20,62,0x00000000,834
2222,0x0000017e,20,62,0x00000000,795
2223,0x0000017e,20,62,0x00000000,993
2224,0x0000017e,20,62,0x00000000,845
2225,0x0000017e,20,62,0x00000000,795
2226,0x0000017e,20,62,0x00000000,805
2227,0x0000017e,20,62,0x00000000,785
2228,0x0000017e,20,62,0x00000000,835
2229,0x0000017e,20,62,0x00000000,825
2230,0x0000017e,20,62,0x00000000,795
2231,0x0000017e,20,62,0x00000000,825
2232,0x0000017e,20,62,0x00000000,1004
2233,0x0000017e,20,62,0x00000000,865
